дата;температура;осадки;влажность;испаряемость;ГТК
2018-08-16;19.975;0.0;55.375;5.241;0.0
2018-08-17;21.912;0.0;53.5;5.942;0.0
2018-08-18;21.275;0.0;62.5;4.663;0.0
2018-08-19;22.95;0.0;62.5;5.006;0.0
2018-08-20;22.65;0.0;52.75;6.229;0.0
2018-08-21;22.125;0.0;60.25;5.126;0.0
2018-08-22;14.975;7.0;65.0;3.248;4.674
2018-08-23;14.375;3.6;79.75;1.823;2.504
2018-08-24;17.588;0.0;66.5;3.528;0.0
2018-08-25;17.925;4.0;75.0;2.675;2.232
2018-08-26;15.857;6.0;73.143;2.603;3.784
2018-08-27;16.337;0.9;66.875;3.287;0.551
2018-08-28;14.762;9.0;80.625;1.779;6.097
2018-08-29;15.575;0.0;73.875;2.497;0.0
2018-08-30;14.883;0.0;73.333;2.463;0.0
2018-08-31;14.15;1.0;78.25;1.936;0.707
2018-09-01;8.712;5.0;89.0;0.75;
2018-09-02;11.05;2.0;88.875;0.867;1.81
2018-09-03;8.312;12.0;83.5;1.099;
2018-09-04;11.062;0.3;70.0;2.341;0.271
2018-09-05;11.3;0.0;65.375;2.738;0.0
2018-09-06;12.8;0.0;61.25;3.322;0.0
2018-09-07;13.871;0.0;63.429;3.316;0.0
2018-09-08;15.229;0.0;68.429;3.066;0.0
2018-09-09;12.35;0.5;82.625;1.454;0.405
2018-09-10;11.55;5.0;80.5;1.563;4.329
2018-09-11;5.05;0.8;76.625;1.266;
2018-09-12;4.875;0.0;70.875;1.56;
2018-09-13;9.8;3.5;79.0;1.526;
2018-09-14;14.15;0.0;58.25;3.839;0.0
2018-09-15;14.225;2.3;65.75;3.162;1.617
2018-09-16;11.388;0.0;70.0;2.383;0.0
2018-09-17;8.5;0.5;70.625;1.978;
2018-09-18;7.188;0.0;62.0;2.362;
2018-09-19;8.775;0.0;58.625;2.832;
2018-09-20;11.712;0.0;47.25;4.266;0.0
2018-09-21;14.412;0.0;49.625;4.695;0.0
2018-09-22;14.512;0.5;67.625;3.033;0.345
2018-09-23;13.312;0.6;66.5;2.95;0.451
2018-09-24;10.875;0.3;79.0;1.622;0.276
2018-09-25;11.138;2.4;82.0;1.41;2.155
2018-09-26;14.462;0.5;71.5;2.663;0.346
2018-09-27;15.512;0.0;71.75;2.782;0.0
2018-09-28;15.95;0.0;65.75;3.446;0.0
2018-09-29;13.025;0.0;53.875;4.002;0.0
2018-09-30;13.329;0.0;51.714;4.256;0.0
2018-10-01;13.9;0.0;53.0;4.13;0.0
2018-10-02;7.65;0.0;60.125;2.468;
2018-10-03;6.613;0.1;67.25;1.9;
2018-10-04;8.438;0.0;64.75;2.288;
2018-10-05;11.488;0.0;54.125;3.546;0.0
2018-10-06;12.45;0.0;46.125;4.387;0.0
2018-10-07;14.212;0.0;40.125;5.346;0.0
2018-10-08;9.038;0.4;59.0;2.758;
2018-10-09;11.038;0.0;59.375;3.063;0.0
2018-10-10;8.462;0.0;62.0;2.471;
2018-10-11;5.988;0.0;65.125;1.944;
2018-10-12;11.6;0.0;46.875;4.132;0.0
2018-10-13;11.375;0.7;61.125;2.987;0.615
2018-10-14;2.9;5.1;80.0;0.904;
2018-10-15;2.112;0.4;66.625;1.425;
2018-10-16;2.1;0.5;66.25;1.439;
2018-10-17;3.9;0.0;71.125;1.4;
2018-10-18;3.512;0.5;58.625;1.953;
2018-10-19;4.825;0.0;65.375;1.788;
2018-10-20;2.988;0.4;74.625;1.154;
2018-10-21;3.912;12.5;86.25;0.667;
2018-10-22;2.412;5.0;83.375;0.725;
2018-10-23;-0.938;0.9;79.625;0.685;
2018-10-24;1.8;2.0;70.375;1.235;
2018-10-25;4.538;0.0;56.125;2.223;
2018-10-26;5.557;0.0;57.571;2.3;
2018-10-27;7.375;0.0;51.25;2.967;
2018-10-28;11.043;0.0;37.286;4.731;0.0
2018-10-29;2.325;0.7;73.25;1.16;
2018-10-30;1.517;2.0;80.5;0.796;
2018-10-31;-5.029;2.0;76.0;0.556;
2018-11-01;-7.029;0.8;74.286;0.498;
2018-11-02;-5.688;1.0;76.625;0.523;
2018-11-03;-2.037;6.0;84.75;0.482;
2018-11-04;-5.762;0.2;72.375;0.613;
2018-11-05;-0.2;7.0;89.25;0.397;
2018-11-06;-1.838;7.0;90.625;0.302;
2018-11-07;-5.912;0.5;89.625;0.227;
2018-11-08;-0.363;1.3;86.875;0.478;
2018-11-09;-9.5;3.4;78.0;0.317;
2018-11-10;-19.55;0.0;78.5;0.038;
2018-11-11;-18.512;0.0;74.5;0.064;
2018-11-12;-15.988;1.0;79.5;0.1;
2018-11-13;-8.938;3.4;81.25;0.29;
2018-11-14;-8.662;0.7;82.375;0.282;
2018-11-15;-7.7;3.0;84.0;0.287;
2018-11-16;-6.85;6.9;81.375;0.368;
2018-11-17;-12.588;0.4;84.5;0.143;
2018-11-18;-8.438;2.7;86.375;0.224;
2018-11-19;-12.588;0.5;84.5;0.143;
2018-11-20;-7.8;0.4;82.0;0.32;
2018-11-21;-6.538;2.0;82.25;0.363;
2018-11-22;-2.362;1.5;87.25;0.392;
2018-11-23;-2.412;0.7;77.625;0.685;
2018-11-24;-4.775;6.0;89.5;0.258;
2018-11-25;-10.712;7.0;83.375;0.204;
2018-11-26;-9.25;2.8;84.125;0.236;
2018-11-27;-9.162;2.0;86.0;0.211;
2018-11-28;-6.45;0.5;74.75;0.521;
2018-11-29;-7.338;1.0;86.0;0.262;
2018-11-30;-9.3;4.0;71.75;0.418;
2018-12-01;-20.788;1.4;73.125;0.028;
2018-12-02;-20.312;0.3;80.0;0.026;
2018-12-03;-16.188;5.0;82.625;0.078;
2018-12-04;-24.5;0.0;75.0;0.0;
2018-12-05;-28.3;0.0;70.75;0.018;
2018-12-06;-24.95;0.0;71.75;0.0;
2018-12-07;-19.75;0.0;75.125;0.04;
2018-12-08;-16.262;0.0;73.75;0.116;
2018-12-09;-14.638;0.0;78.25;0.136;
2018-12-10;-16.275;0.0;79.875;0.089;
2018-12-11;-15.212;0.0;77.25;0.127;
2018-12-12;-10.925;0.0;73.25;0.308;
2018-12-13;-10.925;0.7;82.75;0.198;
2018-12-14;-10.425;7.0;83.625;0.202;
2018-12-15;-8.825;0.0;80.625;0.294;
2018-12-16;-11.138;0.0;79.125;0.233;
2018-12-17;-12.762;0.3;84.125;0.138;
2018-12-18;-12.075;0.4;84.875;0.147;
2018-12-19;-10.138;3.0;85.25;0.189;
2018-12-20;-19.213;0.5;72.125;0.054;
2018-12-21;-20.7;1.0;76.375;0.025;
2018-12-22;-15.788;0.0;63.5;0.18;
2018-12-23;-18.875;2.0;76.0;0.052;
2018-12-24;-31.25;0.0;61.75;0.087;
2018-12-25;-25.362;0.0;55.0;0.0;
2018-12-26;-24.25;0.0;55.125;0.001;
2018-12-27;-25.5;0.0;72.5;0.0;
2018-12-28;-25.762;0.0;73.25;0.001;
2018-12-29;-24.567;0.0;70.167;0.0;
2018-12-31;-12.1;0.2;79.0;0.203;
2019-01-01;-14.9;0.3;82.667;0.103;
2019-01-02;-19.25;0.0;79.5;0.039;
2019-01-03;-20.675;0.3;76.5;0.026;
2019-01-04;-21.7;0.4;78.5;0.014;
2019-01-05;-20.075;0.4;78.375;0.03;
2019-01-06;-11.212;1.0;82.375;0.195;
2019-01-07;-11.475;0.0;75.25;0.263;
2019-01-08;-7.814;0.0;74.429;0.439;
2019-01-09;-7.25;0.6;74.5;0.466;
2019-01-10;-13.662;0.9;75.125;0.186;
2019-01-11;-21.838;0.0;78.0;0.013;
2019-01-12;-18.257;1.7;79.571;0.054;
2019-01-13;-17.075;0.0;79.5;0.075;
2019-01-14;-11.3;0.0;74.25;0.281;
2019-01-15;-8.525;0.0;66.0;0.536;
2019-01-16;-9.275;0.3;80.375;0.282;
2019-01-17;-14.938;0.0;84.125;0.093;
2019-01-18;-12.075;0.0;84.875;0.147;
2019-01-19;-6.725;0.0;73.625;0.511;
2019-01-20;-3.675;0.3;81.0;0.502;
2019-01-21;-2.7;0.0;71.25;0.83;
2019-01-22;-4.025;3.7;83.125;0.431;
2019-01-23;-9.412;0.0;79.875;0.284;
2019-01-24;-11.4;0.5;83.0;0.183;
2019-01-25;-13.6;0.4;74.875;0.19;
2019-01-26;-16.938;0.3;74.875;0.095;
2019-01-27;-18.2;0.7;72.875;0.073;
2019-01-28;-23.175;1.0;74.625;0.005;
2019-01-29;-22.986;0.0;74.571;0.006;
2019-01-30;-17.212;0.0;60.125;0.14;
2019-01-31;-18.462;0.4;63.625;0.09;
2019-02-01;-31.4;0.0;64.5;0.093;
2019-02-02;-31.25;0.0;65.0;0.088;
2019-02-03;-27.3;0.0;58.875;0.014;
2019-02-04;-31.575;0.0;55.125;0.125;
2019-02-05;-30.0;0.0;56.625;0.07;
2019-02-06;-26.988;0.0;52.625;0.012;
2019-02-07;-28.614;0.0;61.429;0.032;
2019-02-08;-29.071;0.0;64.143;0.038;
2019-02-09;-24.8;0.0;59.0;0.0;
2019-02-10;-17.95;0.0;51.5;0.155;
2019-02-11;-17.588;0.0;65.375;0.122;
2019-02-12;-17.4;0.0;78.25;0.081;
2019-02-13;-15.125;2.0;79.875;0.126;
2019-02-14;-12.05;0.4;76.25;0.256;
2019-02-15;-10.025;0.0;72.0;0.404;
2019-02-16;-7.429;0.2;72.714;0.542;
2019-02-17;-3.025;0.1;72.375;0.858;
2019-02-18;-3.2;0.7;67.375;0.997;
2019-02-19;-3.65;1.0;73.25;0.784;
2019-02-20;-0.662;0.8;69.125;1.176;
2019-02-21;-2.35;1.0;77.375;0.746;
2019-02-22;-9.45;0.0;74.875;0.391;
2019-02-23;-6.95;0.0;72.375;0.579;
2019-02-24;-6.888;0.0;66.75;0.701;
2019-02-25;-9.088;0.0;74.5;0.415;
2019-02-26;-8.438;0.0;73.75;0.463;
2019-02-27;-2.612;3.5;80.875;0.616;
2019-02-28;-5.488;0.5;82.375;0.431;
2019-03-01;-4.05;4.0;84.0;0.408;
2019-03-02;-4.825;0.3;80.875;0.452;
2019-03-03;-2.537;0.0;77.125;0.67;
2019-03-04;1.55;0.0;69.0;1.269;
2019-03-05;-3.112;1.0;71.0;0.807;
2019-03-06;-5.638;4.0;81.0;0.414;
2019-03-07;-3.312;0.5;81.875;0.495;
2019-03-08;-2.0;0.0;72.0;0.86;
2019-03-09;-7.114;0.0;69.429;0.568;
2019-03-10;-7.55;0.0;56.125;0.776;
2019-03-11;-7.475;0.0;69.75;0.539;
2019-03-12;-2.288;1.2;85.125;0.446;
2019-03-13;0.325;0.0;63.75;1.35;
2019-03-14;1.988;0.0;67.75;1.364;
2019-03-15;3.138;0.0;55.25;2.057;
2019-03-16;-0.688;2.0;68.125;1.094;
2019-03-17;-6.312;1.0;77.375;0.459;
2019-03-18;-7.825;0.0;87.375;0.216;
2019-03-19;-5.562;0.0;71.75;0.62;
2019-03-20;-3.5;0.0;67.5;0.872;
2019-03-21;-2.725;0.0;66.375;0.969;
2019-03-22;-0.913;0.0;60.125;1.343;
2019-03-23;0.213;0.0;62.375;1.389;
2019-03-24;1.7;0.0;67.875;1.33;
2019-03-25;1.8;0.0;67.875;1.34;
2019-03-26;2.225;0.0;56.125;1.888;
2019-03-27;0.638;0.0;64.75;1.345;
2019-03-28;1.725;0.3;68.5;1.306;
2019-03-29;3.238;0.0;52.375;2.205;
2019-03-30;3.8;0.8;71.0;1.397;
2019-03-31;4.75;0.0;75.125;1.278;
2019-04-01;2.812;0.9;68.0;1.485;
2019-04-02;3.175;0.0;68.25;1.512;
2019-04-03;4.2;0.0;55.875;2.257;
2019-04-04;4.338;0.0;32.0;3.512;
2019-04-05;3.025;0.9;52.5;2.238;
2019-04-06;5.162;0.0;31.0;3.766;
2019-04-07;2.125;0.5;51.75;2.13;
2019-04-08;2.175;0.0;49.875;2.221;
2019-04-09;4.587;0.0;43.375;2.974;
2019-04-10;4.538;0.0;50.875;2.572;
2019-04-11;4.012;0.0;34.125;3.327;
2019-04-12;7.825;0.0;45.0;3.556;
2019-04-13;12.475;0.0;33.375;5.614;0.0
2019-04-14;6.8;0.0;54.714;2.748;
2019-04-15;0.475;0.3;41.625;2.273;
2019-04-16;1.6;0.0;32.0;2.887;
2019-04-17;2.8;0.0;54.0;2.133;
2019-04-18;-3.375;3.0;72.0;0.786;
2019-04-19;-1.525;1.0;51.625;1.599;
2019-04-20;2.188;0.0;47.625;2.323;
2019-04-21;3.412;0.0;47.875;2.525;
2019-04-22;3.575;0.0;38.125;3.031;
2019-04-23;5.786;0.0;33.0;3.81;
2019-04-24;9.7;0.0;33.125;4.831;
2019-04-25;10.1;0.4;45.375;4.038;0.396
2019-04-26;5.65;7.0;65.25;1.959;
2019-04-27;1.738;0.0;54.375;1.957;
2019-04-28;4.775;0.0;50.75;2.62;
2019-04-29;13.571;0.0;39.429;5.407;0.0
2019-04-30;15.625;1.0;51.375;4.815;0.64
2019-05-01;0.337;4.0;62.0;1.417;
2019-05-02;4.162;0.0;41.75;2.876;
2019-05-03;7.7;0.0;35.625;3.997;
2019-05-04;10.812;0.0;32.75;5.008;0.0
2019-05-05;15.438;0.0;30.375;6.611;0.0
2019-05-06;17.062;0.0;32.0;6.986;0.0
2019-05-07;19.888;0.0;27.5;8.482;0.0
2019-05-08;20.225;0.0;34.625;7.764;0.0
2019-05-09;13.0;0.0;29.0;5.953;0.0
2019-05-10;9.088;0.0;27.75;4.875;
2019-05-11;13.262;0.0;26.75;6.227;0.0
2019-05-12;11.438;0.0;38.5;4.741;0.0
2019-05-13;3.738;0.0;47.125;2.535;
2019-05-14;3.85;0.0;45.5;2.634;
2019-05-15;4.988;0.0;55.0;2.35;
2019-05-16;6.875;0.0;44.875;3.252;
2019-05-17;7.562;0.0;34.625;4.025;
2019-05-18;13.175;0.0;27.625;6.124;0.0
2019-05-19;15.875;0.0;33.125;6.488;0.0
2019-05-20;13.312;0.0;42.375;4.911;0.0
2019-05-21;10.112;6.5;67.25;2.344;6.428
2019-05-22;10.362;0.0;54.75;3.286;0.0
2019-05-23;9.575;16.0;68.0;2.221;
2019-05-24;13.062;0.0;49.125;4.28;0.0
2019-05-25;18.438;0.0;33.75;7.258;0.0
2019-05-26;11.675;0.0;44.0;4.374;0.0
2019-05-27;11.438;0.0;37.125;4.847;0.0
2019-05-28;18.362;0.0;29.125;7.738;0.0
2019-05-29;20.912;0.0;28.25;8.782;0.0
2019-05-30;16.988;14.0;55.5;4.555;8.241
2019-05-31;12.429;0.7;66.857;2.696;0.563
2019-06-01;10.225;0.0;57.75;3.145;0.0
2019-06-02;13.388;0.5;55.625;3.923;0.373
2019-06-03;15.45;2.0;61.625;3.767;1.294
2019-06-04;13.871;0.0;73.571;2.396;0.0
2019-06-05;17.388;0.0;59.25;4.393;0.0
2019-06-06;21.175;0.0;50.125;6.38;0.0
2019-06-07;18.925;0.9;54.5;5.267;0.476
2019-06-08;17.625;2.5;62.875;4.047;1.418
2019-06-09;16.588;0.0;70.0;3.113;0.0
2019-06-10;16.912;0.0;66.0;3.584;0.0
2019-06-11;18.45;0.0;63.0;4.191;0.0
2019-06-12;22.175;0.0;46.375;7.16;0.0
2019-06-13;20.888;6.0;57.0;5.433;2.873
2019-06-14;16.588;0.3;63.625;3.775;0.181
2019-06-15;15.062;0.0;49.0;4.911;0.0
2019-06-16;14.625;0.0;65.875;3.215;0.0
2019-06-17;14.638;3.0;62.25;3.559;2.05
2019-06-18;16.862;0.0;59.375;4.272;0.0
2019-06-19;16.55;3.0;54.0;4.765;1.813
2019-06-20;18.1;0.0;48.25;5.768;0.0
2019-06-21;19.95;0.0;46.25;6.516;0.0
2019-06-22;19.857;0.3;55.429;5.381;0.151
2019-06-23;14.162;2.0;82.75;1.587;1.412
2019-06-24;13.875;0.4;66.625;3.026;0.288
2019-06-25;18.043;0.0;62.286;4.192;0.0
2019-06-26;21.55;0.0;55.125;5.834;0.0
2019-06-27;23.375;0.0;46.125;7.565;0.0
2019-06-28;18.825;0.8;73.25;3.083;0.425
2019-06-29;14.857;0.1;77.857;2.111;0.067
2019-06-30;15.412;0.0;56.625;4.25;0.0
2019-07-01;17.75;0.0;52.75;5.014;0.0
2019-07-02;19.088;0.0;58.625;4.67;0.0
2019-07-03;22.15;0.0;60.875;5.05;0.0
2019-07-04;22.75;0.0;63.375;4.849;0.0
2019-07-05;20.088;12.0;68.875;3.674;5.974
2019-07-06;22.712;0.0;57.25;5.651;0.0
2019-07-07;22.875;0.0;51.25;6.488;0.0
2019-07-08;20.975;0.0;51.25;5.983;0.0
2019-07-09;22.362;0.0;51.375;6.333;0.0
2019-07-10;19.314;4.0;63.571;4.154;2.071
2019-07-11;19.638;0.0;51.5;5.611;0.0
2019-07-12;21.338;0.0;46.375;6.686;0.0
2019-07-13;22.888;0.0;44.75;7.357;0.0
2019-07-14;24.312;0.0;47.5;7.413;0.0
2019-07-15;22.938;0.0;45.25;7.305;0.0
2019-07-16;19.688;7.0;66.75;3.855;3.556
2019-07-17;18.625;29.5;74.875;2.776;15.839
2019-07-18;18.862;4.8;80.625;2.164;2.545
2019-07-19;19.712;6.0;77.875;2.568;3.044
2019-07-20;21.162;0.0;70.875;3.604;0.0
2019-07-21;19.125;0.0;55.5;5.031;0.0
2019-07-22;17.25;0.0;64.875;3.641;0.0
2019-07-23;17.275;0.0;61.375;4.008;0.0
2019-07-24;18.071;0.0;69.429;3.293;0.0
2019-07-25;18.738;0.0;72.375;3.068;0.0
2019-07-26;17.45;0.0;76.375;2.472;0.0
2019-07-27;19.175;0.4;63.875;4.093;0.209
2019-07-28;21.9;0.0;59.125;5.221;0.0
2019-07-29;23.425;0.0;52.875;6.417;0.0
2019-07-30;22.325;0.3;63.125;4.795;0.134
2019-07-31;23.338;0.1;53.25;6.343;0.043
2019-08-01;25.912;0.0;45.875;8.146;0.0
2019-08-02;26.15;0.0;48.25;7.862;0.0
2019-08-03;23.275;0.7;49.5;6.834;0.301
2019-08-04;22.9;0.0;46.75;7.094;0.0
2019-08-05;23.95;0.0;50.0;6.956;0.0
2019-08-06;23.225;0.0;55.0;6.077;0.0
2019-08-07;23.638;0.0;47.75;7.177;0.0
2019-08-08;22.325;0.0;50.75;6.405;0.0
2019-08-09;19.85;0.0;46.125;6.292;0.0
2019-08-10;17.525;0.7;58.125;4.397;0.399
2019-08-11;17.912;1.0;58.75;4.411;0.558
2019-08-12;18.875;0.0;52.5;5.309;0.0
2019-08-13;18.788;0.0;48.25;5.761;0.0
2019-08-14;19.075;0.0;55.625;5.005;0.0
2019-08-15;21.488;0.0;60.625;4.941;0.0
2019-08-16;20.838;0.0;61.875;4.651;0.0
2019-08-17;19.812;0.6;71.875;3.279;0.303
2019-08-18;20.838;0.0;65.0;4.27;0.0
2019-08-19;18.588;2.0;76.375;2.606;1.076
2019-08-20;15.988;0.0;69.75;2.951;0.0
2019-08-21;14.212;4.0;74.125;2.31;2.814
2019-08-22;14.912;0.0;68.125;2.948;0.0
2019-08-23;14.975;0.4;72.5;2.552;0.267
2019-08-24;17.625;0.4;65.375;3.653;0.227
2019-08-25;19.5;0.6;53.5;5.347;0.308
2019-08-26;17.9;0.0;58.5;4.435;0.0
2019-08-27;18.086;3.0;67.143;3.542;1.659
2019-08-28;15.9;4.0;68.0;3.108;2.516
2019-08-29;17.175;0.0;57.875;4.351;0.0
2019-08-30;21.975;0.3;50.25;6.374;0.137
2019-08-31;19.538;0.0;42.875;6.579;0.0
2019-09-01;12.9;1.0;66.5;2.887;0.775
2019-09-02;13.983;0.0;56.0;4.012;0.0
2019-09-03;13.525;0.4;62.25;3.362;0.296
2019-09-04;11.888;0.9;70.25;2.429;0.757
2019-09-05;12.825;0.0;67.125;2.822;0.0
2019-09-06;15.575;0.0;53.75;4.569;0.0
2019-09-07;14.762;0.0;61.625;3.64;0.0
2019-09-08;15.725;0.0;63.25;3.657;0.0
2019-09-09;14.562;0.0;66.125;3.181;0.0
2019-09-10;13.6;0.3;71.375;2.559;0.221
2019-09-11;10.075;4.0;82.875;1.264;3.97
2019-09-12;6.988;1.0;70.25;1.826;
2019-09-13;7.975;9.4;79.25;1.354;
2019-09-14;7.488;0.0;79.625;1.29;
2019-09-15;12.238;14.0;86.75;1.102;11.44
2019-09-16;15.4;0.0;74.5;2.497;0.0
2019-09-17;15.933;0.0;67.0;3.318;0.0
2019-09-18;15.888;3.0;56.875;4.326;1.888
2019-09-19;17.0;0.0;61.25;4.101;0.0
2019-09-20;18.012;0.0;43.5;6.272;0.0
2019-09-21;12.2;0.0;52.5;3.944;0.0
2019-09-22;13.9;0.0;50.25;4.517;0.0
2019-09-23;14.9;3.0;55.125;4.286;2.013
2019-09-24;12.375;0.0;58.0;3.52;0.0
2019-09-25;8.438;0.0;48.875;3.43;
2019-09-26;6.5;0.0;49.25;3.021;
2019-09-27;5.875;0.0;56.875;2.467;
2019-09-28;5.825;8.0;82.375;1.005;
2019-09-29;4.057;1.0;80.0;1.013;
2019-09-30;2.612;0.6;82.625;0.795;
2019-10-01;4.362;0.0;57.125;2.146;
2019-10-02;6.662;0.0;51.875;2.801;
2019-10-03;8.212;0.0;57.125;2.746;
2019-10-04;8.762;0.0;55.125;2.97;
2019-10-05;11.288;0.0;55.0;3.441;0.0
2019-10-06;13.938;0.0;60.375;3.488;0.0
2019-10-07;13.612;0.0;65.75;2.965;0.0
2019-10-08;11.712;0.0;65.25;2.72;0.0
2019-10-09;9.55;0.0;56.625;3.006;
2019-10-10;6.725;0.0;45.25;3.2;
2019-10-11;6.362;0.0;40.375;3.405;
2019-10-12;5.612;0.0;47.625;2.85;
2019-10-13;8.875;0.0;49.125;3.39;
2019-10-14;12.688;0.0;50.625;4.072;0.0
2019-10-15;12.1;0.3;60.375;3.167;0.248
2019-10-16;8.062;7.8;83.0;1.079;
2019-10-17;5.888;2.5;81.625;1.018;
2019-10-18;0.262;5.0;83.625;0.607;
2019-10-19;-2.425;3.0;67.5;0.962;
2019-10-20;-3.55;0.0;59.625;1.079;
2019-10-21;-5.662;0.0;69.5;0.662;
2019-10-22;-3.662;0.0;76.0;0.634;
2019-10-23;0.35;0.0;69.875;1.124;
2019-10-24;2.525;1.0;78.625;0.94;
2019-10-25;2.05;1.6;79.5;0.871;
2019-10-26;-0.212;0.5;86.75;0.473;
2019-10-27;5.138;1.0;81.125;0.995;
2019-10-28;8.212;8.0;80.125;1.273;
2019-10-29;9.7;0.0;61.125;2.718;
2019-10-30;0.975;0.0;62.25;1.479;
2019-10-31;2.475;0.0;78.875;0.926;
2019-11-01;7.062;2.5;79.75;1.249;
2019-11-02;-0.187;0.1;54.125;1.695;
2019-11-03;-3.212;0.0;68.0;0.911;
2019-11-04;-2.412;0.0;59.875;1.228;
2019-11-05;-2.512;0.0;70.375;0.899;
2019-11-06;0.888;0.0;70.5;1.186;
2019-11-07;1.762;0.0;65.25;1.493;
2019-11-08;2.1;2.0;74.625;1.118;
2019-11-09;-5.012;9.0;80.625;0.464;
2019-11-10;-11.8;0.2;75.857;0.252;
2019-11-11;-12.462;0.4;80.125;0.187;
2019-11-12;-9.05;9.0;86.0;0.214;
2019-11-13;-5.137;1.1;83.375;0.394;
2019-11-14;-13.462;0.0;76.75;0.186;
2019-11-15;-18.575;0.3;73.0;0.067;
2019-11-16;-21.125;0.0;73.25;0.024;
2019-11-17;-10.012;3.0;83.125;0.227;
2019-11-18;-4.562;1.9;86.625;0.335;
2019-11-19;-15.075;4.0;78.875;0.125;
2019-11-20;-25.725;0.6;71.375;0.001;
2019-11-21;-24.062;0.0;72.25;0.001;
2019-11-22;-19.014;4.0;78.286;0.047;
2019-11-23;-15.1;1.0;74.875;0.148;
2019-11-24;-13.312;0.0;71.875;0.231;
2019-11-25;-13.962;0.0;80.5;0.143;
2019-11-26;-10.538;0.0;83.75;0.204;
2019-11-27;-10.6;0.2;84.5;0.193;
2019-11-28;-14.488;0.5;81.375;0.123;
2019-11-29;-11.325;3.5;81.125;0.212;
2019-11-30;-10.325;0.5;79.375;0.267;
2019-12-01;-12.171;0.0;73.286;0.255;
2019-12-02;-13.614;0.0;75.571;0.184;
2019-12-03;-11.35;0.0;72.625;0.296;
2019-12-04;-4.05;3.0;84.125;0.405;
2019-12-05;-1.438;0.0;74.875;0.81;
2019-12-06;-1.3;4.0;77.0;0.75;
2019-12-07;-4.225;5.0;87.75;0.307;
2019-12-08;-0.712;5.0;88.375;0.398;
2019-12-09;-0.65;0.1;87.875;0.417;
2019-12-10;-3.525;0.3;87.125;0.345;
2019-12-11;-6.938;0.2;89.375;0.201;
2019-12-12;-7.6;0.0;88.75;0.198;
2019-12-13;-5.05;8.2;85.75;0.329;
2019-12-14;-7.637;2.8;85.25;0.258;
2019-12-15;-9.238;0.8;83.875;0.233;
2019-12-16;-10.625;0.5;82.375;0.211;
2019-12-17;-11.862;2.3;81.75;0.183;
2019-12-18;-8.55;0.9;77.25;0.357;
2019-12-19;-7.362;0.2;73.5;0.479;
2019-12-20;-5.125;2.3;86.5;0.31;
2019-12-21;-3.75;2.0;87.0;0.341;
2019-12-22;-2.675;7.0;87.25;0.369;
2019-12-23;-7.362;0.9;81.25;0.339;
2019-12-24;-10.762;5.5;83.875;0.19;
2019-12-25;-8.238;9.6;87.875;0.198;
2019-12-26;-14.875;1.0;79.25;0.124;
2019-12-27;-23.612;0.0;73.875;0.003;
2019-12-28;-25.212;0.0;74.0;0.0;
2019-12-29;-20.738;0.0;70.75;0.031;
2019-12-30;-10.962;5.0;84.375;0.179;
2019-12-31;-12.862;2.0;81.75;0.156;
2020-01-01;-13.262;1.0;80.125;0.159;
2020-01-02;-0.975;10.0;90.625;0.314;
2020-01-03;-2.838;0.6;80.25;0.563;
2020-01-04;-5.512;0.0;78.75;0.469;
2020-01-05;-2.412;0.2;83.25;0.496;
2020-01-06;-6.1;0.0;84.375;0.324;
2020-01-07;-7.512;0.8;86.125;0.246;
2020-01-08;-9.725;1.2;84.375;0.212;
2020-01-09;-12.975;1.0;83.625;0.137;
2020-01-10;-17.062;0.2;79.625;0.075;
2020-01-11;-16.775;0.3;79.25;0.082;
2020-01-12;-14.462;0.0;77.875;0.143;
2020-01-13;-13.025;1.0;83.75;0.135;
2020-01-14;-10.425;1.1;80.625;0.239;
2020-01-15;-6.812;2.7;82.25;0.341;
2020-01-16;-5.762;2.4;84.625;0.33;
2020-01-17;-7.5;4.2;85.375;0.26;
2020-01-18;-9.538;3.2;77.5;0.312;
2020-01-19;-9.662;2.7;80.5;0.266;
2020-01-20;-18.725;0.0;78.625;0.049;
2020-01-21;-19.612;0.0;80.75;0.032;
2020-01-22;-15.712;0.7;83.0;0.085;
2020-01-23;-5.562;1.6;84.75;0.335;
2020-01-24;-1.388;4.0;90.875;0.295;
2020-01-25;-1.9;5.0;81.125;0.585;
2020-01-26;-9.575;0.0;73.75;0.363;
2020-01-27;-7.088;0.2;71.875;0.524;
2020-01-28;-4.088;1.0;78.875;0.536;
2020-01-29;-11.188;5.0;79.75;0.224;
2020-01-30;-22.712;0.4;73.75;0.008;
2020-01-31;-21.825;0.0;76.25;0.014;
2020-02-01;-18.488;0.0;76.25;0.063;
2020-02-02;-14.975;0.0;64.875;0.219;
2020-02-03;-10.175;0.0;58.5;0.566;
2020-02-04;-4.675;5.0;84.0;0.41;
2020-02-05;-4.275;0.4;81.875;0.483;
2020-02-06;-1.438;0.3;83.125;0.582;
2020-02-07;-4.588;2.9;81.375;0.482;
2020-02-08;0.088;3.0;77.375;0.884;
2020-02-09;0.688;8.0;91.0;0.369;
2020-02-10;-11.65;4.0;81.625;0.203;
2020-02-11;-19.162;0.0;78.5;0.045;
2020-02-12;-15.638;0.0;71.25;0.156;
2020-02-13;-11.425;0.0;64.625;0.405;
2020-02-14;-7.5;0.0;72.875;0.516;
2020-02-15;-6.412;0.0;77.0;0.493;
