date,model,actual,predicted,residual
2025-02-01,SARIMA,0.2434390114551613,-0.022825029071985862,0.2662640405271472
2025-03-01,SARIMA,-0.8389230627553863,-0.02282502907198847,-0.8160980336833978
2025-04-01,SARIMA,-0.8659361090689636,-0.022825029071990428,-0.8431110799969731
2025-05-01,SARIMA,-0.7343012227153031,-0.022825029071992693,-0.7114761936433104
2025-06-01,SARIMA,-0.6120136483711053,-0.022825029071991732,-0.5891886192991136
2025-07-01,SARIMA,-1.3790166149897003,-0.022825029071991902,-1.3561915859177085
2025-08-01,SARIMA,-2.230990582288184,-0.02282502907199221,-2.208165553216192
2025-09-01,SARIMA,-1.3613989487176978,-0.022825029071992874,-1.338573919645705
2025-10-01,SARIMA,1.0913333332096051,-0.02282502907199197,1.1141583622815971
2025-11-01,SARIMA,0.9462905521668462,-0.022825029071991878,0.9691155812388381
2025-12-01,SARIMA,0.2560788916891226,-0.02282502907199208,0.2789039207611147
2011-01-01,XGBoost,-0.3838237605370712,-0.32047009468078613,-0.06335366585628505
2011-02-01,XGBoost,-0.0392791629397593,0.0006783565040677786,-0.039957519443827076
2011-03-01,XGBoost,-1.2966789260680356,-1.0390583276748657,-0.25762059839316986
2011-04-01,XGBoost,-0.4799684402081471,-0.4010731875896454,-0.07889525261850172
2011-05-01,XGBoost,0.1091795676130551,0.1942129135131836,-0.0850333459001285
2011-06-01,XGBoost,0.1480542849045985,0.1612638235092163,-0.013209538604617821
2011-07-01,XGBoost,-0.7308549310783726,-0.6020841598510742,-0.1287707712272984
2011-08-01,XGBoost,-1.2123120541299746,-1.1796118021011353,-0.032700252028839305
2011-09-01,XGBoost,1.3726423679935384,1.3091667890548706,0.06347557893866784
2011-10-01,XGBoost,1.5160030641892452,1.2337002754211426,0.28230278876810266
2011-11-01,XGBoost,1.078586704312794,1.0529783964157104,0.02560830789708346
2011-12-01,XGBoost,0.9706263438742826,0.9811072945594788,-0.010480950685196166
2012-01-01,XGBoost,0.0890680352615545,0.1334221363067627,-0.04435410104520819
2012-02-01,XGBoost,1.4489190463297748,1.6079353094100952,-0.15901626308032046
2012-03-01,XGBoost,0.5612227862329388,0.512708842754364,0.04851394347857474
2012-04-01,XGBoost,0.866440983049311,1.0661158561706543,-0.19967487312134324
2012-05-01,XGBoost,0.854839494174487,1.1204843521118164,-0.2656448579373294
2012-06-01,XGBoost,0.7748534093423389,1.1972548961639404,-0.4224014868216015
2012-07-01,XGBoost,0.217167817018862,0.17645977437496185,0.040708042643900155
2012-08-01,XGBoost,-1.4137293930652943,-1.1310756206512451,-0.2826537724140492
2012-09-01,XGBoost,-0.8671099996212411,-0.765654981136322,-0.10145501848491911
2012-10-01,XGBoost,-0.4534205290877376,-0.5518375039100647,0.09841697482232709
2012-11-01,XGBoost,-1.627874672524198,-1.670376181602478,0.0425015090782801
2012-12-01,XGBoost,0.0371663162033971,0.07717312127351761,-0.040006805070120506
2013-01-01,XGBoost,0.7376340912735829,0.8308939337730408,-0.09325984249945785
2013-02-01,XGBoost,1.5397569854220974,1.3870933055877686,0.15266367983432882
2013-03-01,XGBoost,1.2019874975561942,1.078194499015808,0.12379299854038606
2013-04-01,XGBoost,0.8711966253996639,0.9967726469039917,-0.12557602150432778
2013-05-01,XGBoost,-0.3746857033803491,-0.49100640416145325,0.11632070078110412
2013-06-01,XGBoost,-1.4085231279513688,-1.3290053606033325,-0.07951776734803628
2013-07-01,XGBoost,-1.6441819444219743,-1.7982628345489502,0.1540808901269759
2013-08-01,XGBoost,-0.8731383866642244,-0.7496919631958008,-0.1234464234684236
2013-09-01,XGBoost,-1.008992079838694,-1.1797008514404297,0.1707087716017357
2013-10-01,XGBoost,0.5231104120282488,0.5697066783905029,-0.04659626636225411
2013-11-01,XGBoost,1.0229170695575294,0.7880340814590454,0.23488298809848396
2013-12-01,XGBoost,0.3929278908718745,0.5491552352905273,-0.15622734441865282
2014-01-01,XGBoost,-0.8513794886710679,-0.9770141839981079,0.12563469532703997
2014-02-01,XGBoost,-2.3283149793420264,-1.8226523399353027,-0.5056626394067236
2014-03-01,XGBoost,-1.7476173009949854,-1.5801289081573486,-0.16748839283763672
2014-04-01,XGBoost,-0.1852527102664025,-0.27694499492645264,0.09169228466005014
2014-05-01,XGBoost,0.8738646751768997,0.5996308922767639,0.2742337829001358
2014-06-01,XGBoost,1.757684282370863,1.4546345472335815,0.3030497351372814
2014-07-01,XGBoost,1.3681814559710312,1.0745724439620972,0.2936090120089341
2014-08-01,XGBoost,1.6166355086553788,1.4675408601760864,0.14909464847929232
2014-09-01,XGBoost,1.7501084713525223,1.6308767795562744,0.11923169179624793
2014-10-01,XGBoost,1.594689180506042,1.70383620262146,-0.10914702211541805
2014-11-01,XGBoost,1.3422953096816472,1.5039000511169434,-0.16160474143529613
2014-12-01,XGBoost,0.6136136300481096,0.4164874851703644,0.19712614487774527
2015-01-01,XGBoost,0.0670712455035288,0.5295088291168213,-0.46243758361329246
2015-02-01,XGBoost,0.5666927289463877,0.9423317909240723,-0.3756390619776846
2015-03-01,XGBoost,0.2234297616966285,0.16463500261306763,0.05879475908356088
2015-04-01,XGBoost,0.3676335924191813,0.39560458064079285,-0.027970988221611537
2015-05-01,XGBoost,0.428119246350778,0.36490538716316223,0.0632138591876158
2015-06-01,XGBoost,1.3959877293032104,1.124122142791748,0.2718655865114623
2015-07-01,XGBoost,1.2152746923365818,1.342829704284668,-0.12755501194808616
2015-08-01,XGBoost,1.2799466403740438,1.27811598777771,0.0018306525963338593
