station_id,country,region,Name,Name2,lat,lon,elevation,year,month,Tem,Os,date
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1964,5,14.6,40.0,1964-05-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1964,6,21.6,4.0,1964-06-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1964,7,22.8,0.8,1964-07-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1964,8,22.6,23.0,1964-08-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1964,9,19.3,94.0,1964-09-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1964,10,17.3,0.5,1964-10-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1964,11,11.2,65.0,1964-11-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1964,12,9.1,128.0,1964-12-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1965,1,6.0,40.0,1965-01-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1965,2,3.7,212.0,1965-02-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1965,3,7.5,96.0,1965-03-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1965,4,10.9,213.0,1965-04-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1965,5,15.9,44.0,1965-05-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1965,6,21.4,1.0,1965-06-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1965,7,23.3,3.0,1965-07-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1965,8,21.8,6.0,1965-08-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1965,9,20.7,,1965-09-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1965,10,14.2,35.0,1965-10-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1965,11,11.8,150.0,1965-11-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1965,12,9.5,123.0,1965-12-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1966,1,6.1,191.0,1966-01-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1966,2,10.1,6.0,1966-02-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1966,3,8.6,164.0,1966-03-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1966,4,13.7,57.0,1966-04-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1966,5,16.6,16.0,1966-05-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1966,6,20.3,15.0,1966-06-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1966,7,24.5,0.2,1966-07-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1966,8,25.2,32.0,1966-08-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1966,9,20.1,31.0,1966-09-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1966,10,19.1,12.0,1966-10-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1966,11,14.7,103.0,1966-11-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1966,12,8.0,186.0,1966-12-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1967,1,3.9,154.0,1967-01-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1967,2,3.4,40.0,1967-02-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1967,3,8.0,43.0,1967-03-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1967,4,11.9,78.0,1967-04-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1967,5,17.1,20.0,1967-05-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1967,6,20.4,17.0,1967-06-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1967,7,23.7,16.0,1967-07-01
